"PROJECT","#TRAIN_RELEASES","ADDONS","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"bookkeeper","1","Best_First_Bidirectional","Naive Bayes","-0.056552962298025124","0.3942307692307692","0.9318181818181818","0.7159090909090909","82.0","126.0","0.0","6.0"
"bookkeeper","1","Best_First_Bidirectional","IBK","0.16227758007117427","0.5","0.5454545454545454","0.5941558441558441","48.0","48.0","78.0","40.0"
"bookkeeper","1","Best_First_Bidirectional","Random Forest","0.3737964885784405","0.7096774193548387","0.5","0.7587031024531025","44.0","18.0","108.0","44.0"
"bookkeeper","1","Best_First_BidirectionalUnder_Sampling","Naive Bayes","-0.037595106668655884","0.4","0.9545454545454546","0.6808712121212122","84.0","126.0","0.0","4.0"
"bookkeeper","1","Best_First_BidirectionalUnder_Sampling","IBK","0.1787384208204676","0.504950495049505","0.5795454545454546","0.5958243145743146","51.0","50.0","76.0","37.0"
"bookkeeper","1","Best_First_BidirectionalUnder_Sampling","Random Forest","0.35869960043588806","0.6309523809523809","0.6022727272727273","0.7441829004329005","53.0","31.0","95.0","35.0"
"bookkeeper","1","Best_First_BidirectionalOver_Sampling","Naive Bayes","0.4294134156609599","0.7313432835820896","0.5568181818181818","0.7688943001443002","49.0","18.0","108.0","39.0"
"bookkeeper","1","Best_First_BidirectionalOver_Sampling","IBK","0.22838886353263363","0.5555555555555556","0.5113636363636364","0.5877976190476191","45.0","36.0","90.0","43.0"
"bookkeeper","1","Best_First_BidirectionalOver_Sampling","Random Forest","0.3415384615384614","0.6162790697674418","0.6022727272727273","0.6944895382395382","53.0","33.0","93.0","35.0"
"bookkeeper","1","Best_First_BidirectionalSensitive_Classifier_Threshold_CFP_1_CFN_10","Naive Bayes","-0.018744421303183607","0.4056603773584906","0.9772727272727273","0.48863636363636365","86.0","126.0","0.0","2.0"
"bookkeeper","1","Best_First_BidirectionalSensitive_Classifier_Threshold_CFP_1_CFN_10","IBK","0.16227758007117427","0.5","0.5454545454545454","0.5822510822510822","48.0","48.0","78.0","40.0"
"bookkeeper","1","Best_First_BidirectionalSensitive_Classifier_Threshold_CFP_1_CFN_10","Random Forest","0.17131350681536542","0.4673913043478261","0.9772727272727273","0.5997474747474747","86.0","98.0","28.0","2.0"
"bookkeeper","1","Best_First_BidirectionalSensitive_Learning_CFP_1_CFN_10","Naive Bayes","-0.018744421303183607","0.4056603773584906","0.9772727272727273","0.7159090909090909","86.0","126.0","0.0","2.0"
"bookkeeper","1","Best_First_BidirectionalSensitive_Learning_CFP_1_CFN_10","IBK","0.16227758007117427","0.5","0.5454545454545454","0.5941558441558441","48.0","48.0","78.0","40.0"
"bookkeeper","1","Best_First_BidirectionalSensitive_Learning_CFP_1_CFN_10","Random Forest","0.20691269407817747","0.48044692737430167","0.9772727272727273","0.7485119047619048","86.0","93.0","33.0","2.0"
"bookkeeper","1","None","Naive Bayes","-0.047060581160827696","0.39712918660287083","0.9431818181818182","0.7329094516594516","83.0","126.0","0.0","5.0"
"bookkeeper","1","None","IBK","0.2538080381721416","0.5769230769230769","0.5113636363636364","0.6360479797979798","45.0","33.0","93.0","43.0"
"bookkeeper","1","None","Random Forest","0.349331088034428","0.6716417910447762","0.5113636363636364","0.786525974025974","45.0","22.0","104.0","43.0"
"bookkeeper","2","Best_First_Bidirectional","Naive Bayes","0.2860125260960335","0.5909090909090909","0.325","0.7166294642857143","26.0","18.0","206.0","54.0"
"bookkeeper","2","Best_First_Bidirectional","IBK","0.13271344040574812","0.35106382978723405","0.4125","0.6136160714285714","33.0","61.0","163.0","47.0"
"bookkeeper","2","Best_First_Bidirectional","Random Forest","0.2595217006200177","0.45121951219512196","0.4625","0.7126395089285714","37.0","45.0","179.0","43.0"
"bookkeeper","2","Best_First_BidirectionalUnder_Sampling","Naive Bayes","0.2657490735839067","0.5853658536585366","0.3","0.7198660714285714","24.0","17.0","207.0","56.0"
"bookkeeper","2","Best_First_BidirectionalUnder_Sampling","IBK","0.1580502215657312","0.3484848484848485","0.575","0.617578125","46.0","86.0","138.0","34.0"
"bookkeeper","2","Best_First_BidirectionalUnder_Sampling","Random Forest","0.23596358118361152","0.3951612903225806","0.6125","0.7099051339285715","49.0","75.0","149.0","31.0"
"bookkeeper","2","Best_First_BidirectionalOver_Sampling","Naive Bayes","0.28642964446670005","0.5471698113207547","0.3625","0.6999441964285714","29.0","24.0","200.0","51.0"
"bookkeeper","2","Best_First_BidirectionalOver_Sampling","IBK","0.15665796344647523","0.3488372093023256","0.5625","0.6066964285714286","45.0","84.0","140.0","35.0"
"bookkeeper","2","Best_First_BidirectionalOver_Sampling","Random Forest","0.279034112686853","0.4214876033057851","0.6375","0.7057756696428571","51.0","70.0","154.0","29.0"
"bookkeeper","2","Best_First_BidirectionalSensitive_Classifier_Threshold_CFP_1_CFN_10","Naive Bayes","0.280373831775701","0.5263157894736842","0.375","0.6272321428571429","30.0","27.0","197.0","50.0"
"bookkeeper","2","Best_First_BidirectionalSensitive_Classifier_Threshold_CFP_1_CFN_10","IBK","0.13271344040574812","0.35106382978723405","0.4125","0.5700892857142857","33.0","61.0","163.0","47.0"
"bookkeeper","2","Best_First_BidirectionalSensitive_Classifier_Threshold_CFP_1_CFN_10","Random Forest","0.22107500759186155","0.3604060913705584","0.8875","0.6625","71.0","126.0","98.0","9.0"
"bookkeeper","2","Best_First_BidirectionalSensitive_Learning_CFP_1_CFN_10","Naive Bayes","0.280373831775701","0.5263157894736842","0.375","0.7166294642857143","30.0","27.0","197.0","50.0"
"bookkeeper","2","Best_First_BidirectionalSensitive_Learning_CFP_1_CFN_10","IBK","0.13271344040574812","0.35106382978723405","0.4125","0.6136160714285714","33.0","61.0","163.0","47.0"
"bookkeeper","2","Best_First_BidirectionalSensitive_Learning_CFP_1_CFN_10","Random Forest","0.2439986846432095","0.378698224852071","0.8","0.7141741071428571","64.0","105.0","119.0","16.0"
"bookkeeper","2","None","Naive Bayes","0.3248730964467006","0.6","0.375","0.7739397321428572","30.0","20.0","204.0","50.0"
"bookkeeper","2","None","IBK","0.1263494602159136","0.3394495412844037","0.4625","0.5976283482142857","37.0","72.0","152.0","43.0"
"bookkeeper","2","None","Random Forest","0.2820738137082599","0.4642857142857143","0.4875","0.7147600446428571","39.0","45.0","179.0","41.0"
"bookkeeper","3","Best_First_Bidirectional","Naive Bayes","0.19261822376009205","0.3055555555555556","0.2619047619047619","0.7262291280148423","11.0","25.0","283.0","31.0"
"bookkeeper","3","Best_First_Bidirectional","IBK","-0.017029328287606064","0.10714285714285714","0.14285714285714285","0.5677179962894249","6.0","50.0","258.0","36.0"
"bookkeeper","3","Best_First_Bidirectional","Random Forest","0.21910366681756427","0.2786885245901639","0.40476190476190477","0.7181895485466914","17.0","44.0","264.0","25.0"
"bookkeeper","3","Best_First_BidirectionalUnder_Sampling","Naive Bayes","0.2864424057084607","0.3541666666666667","0.40476190476190477","0.730364873222016","17.0","31.0","277.0","25.0"
